subject_id,trial_id,condition,correct,rt_ms,ern_uv
sub-009,116,error,0,487.365708720359,-4.383023772559158
sub-009,117,correct,1,520.5852433437125,-0.22372585159156458
sub-009,118,correct,1,419.91284328468197,-0.5061191847879354
sub-009,119,correct,1,515.2892985707174,-3.3676902202493957
sub-009,120,correct,1,361.6916815441739,-0.7564147051828494
sub-009,121,correct,1,375.54669026208234,-0.7740353240687766
sub-009,122,error,0,363.4578094322092,0.0979261586961655
sub-009,123,correct,1,540.7985363086179,2.5309803575168512
sub-009,124,correct,1,370.30280255285834,0.010196184727340796
sub-009,125,correct,1,407.133247952176,-2.937632024358196
sub-009,126,correct,1,283.5555021479223,-3.1195665325060165
sub-009,127,correct,1,503.3829248746674,-0.12754098151781856
sub-009,128,error,0,275.7136136107594,-1.9914349503711892
sub-009,129,correct,1,511.03238293225536,-1.6148793438460747
sub-009,130,correct,1,525.7759208134004,-3.3697758682919705
sub-009,131,correct,1,523.7471776445245,-2.1576696822187937
sub-009,132,error,0,437.9823610933718,0.19325695561473855
sub-009,133,correct,1,495.568544910959,-2.0316025041529575
sub-009,134,correct,1,455.77754919455094,-2.153568741571092
sub-009,135,correct,1,429.112819192133,1.9344818671403279
sub-009,136,correct,1,366.2099670396017,1.6258112990173785
sub-009,137,error,0,352.85203443773844,-2.0119816279214016
sub-009,138,correct,1,475.4794800334515,2.1804719804202986
sub-009,139,correct,1,447.4054769171279,1.794593484702061
sub-009,140,correct,1,400.64890423156487,-1.5177859915702232
sub-009,141,correct,1,497.0296155743445,-3.475039655715584
sub-009,142,correct,1,400.44133337018195,1.5732345517429611
sub-009,143,correct,1,508.7368113944633,2.8782011951176134
sub-009,144,correct,1,564.4477281198438,2.6573424674344786
sub-009,145,correct,1,339.7161802981404,-2.1224259205715588
sub-009,146,correct,1,443.0992018501466,0.07493104382672572
sub-009,147,correct,1,403.4658145294003,-0.8417922284552233
sub-009,148,correct,1,472.3292137183433,-0.7302889591672405
sub-009,149,correct,1,592.2959421125444,-2.0780437221317363
sub-009,150,correct,1,569.2936436733769,-4.3231801453102525
sub-009,151,correct,1,443.6450426905635,-0.8380563245581039
sub-009,152,correct,1,501.9526807652979,0.7702548107509557
sub-009,153,correct,1,604.6489240508354,1.0005080539138071
sub-009,154,correct,1,465.0360028774097,-0.7821570171258849
sub-009,155,correct,1,521.7816639687036,-0.8670526540850421
sub-009,156,correct,1,463.0970549042201,0.8018737523076447
sub-009,157,correct,1,469.4281773849932,1.2411181753835399
sub-009,158,correct,1,521.5634645817591,-2.328680461295942
sub-009,159,correct,1,381.17078641513274,0.22240661261431288
sub-009,160,correct,1,462.76535391065346,0.03524536701489317
sub-010,1,correct,1,536.7816844734233,-6.250490678270748
sub-010,2,correct,1,510.7653068818456,-2.5357458155241495
sub-010,3,correct,1,513.0652314463129,2.209782848977003
sub-010,4,correct,1,516.5983038305432,1.5054456708399686
sub-010,5,correct,1,499.2120627337316,0.6991045275177539
sub-010,6,correct,1,536.6666232759596,3.0473800321672995
sub-010,7,correct,1,515.1705905845349,-5.290578496703713
sub-010,8,correct,1,477.13490930227715,0.36811529707792906
sub-010,9,correct,1,499.4389676654466,-0.587540763978857
sub-010,10,correct,1,524.560818293507,-0.4923617439194206
sub-010,11,correct,1,449.8173297180356,-1.5456273658067157
sub-010,12,error,0,459.74921241065925,-0.2558264273095676
sub-010,13,error,0,506.3765601183706,-3.8581478899420567
sub-010,14,correct,1,499.2869519994464,1.6360202371872803
sub-010,15,correct,1,607.9285205968372,-1.1576308172426069
sub-010,16,correct,1,460.5506795158609,-1.1320907571501528
sub-010,17,correct,1,429.35756197505464,2.3574031316731947
sub-010,18,correct,1,315.073988985995,-0.3893798266956402
sub-010,19,correct,1,411.44166240070336,0.9027630867387721
sub-010,20,error,0,457.068614800061,-3.5545301141835726
sub-010,21,correct,1,351.86594662540665,-0.793898593743793
sub-010,22,correct,1,465.74785099101,-2.2688134620494287
sub-010,23,correct,1,480.25143518153806,1.3862463473828923
sub-010,24,error,0,426.4703423626779,-5.439197127209349
sub-010,25,correct,1,435.18878546850686,1.2780170840396536
sub-010,26,correct,1,483.3297884532241,0.16332911733271643
sub-010,27,correct,1,471.23852100345863,-1.2175994371799657
sub-010,28,correct,1,534.8284332629044,0.66019526959656
sub-010,29,correct,1,493.99883093885006,1.7878607721763
sub-010,30,correct,1,315.4072592958735,0.6706428940888289
sub-010,31,error,0,427.40533063035946,-3.314013903754347
sub-010,32,correct,1,394.6400108304314,-0.9213051824026333
sub-010,33,correct,1,575.9416167870414,0.5860651403997061
sub-010,34,correct,1,374.2630721210328,-2.664969462829611
sub-010,35,correct,1,359.3941315584744,1.1201772334933584
sub-010,36,correct,1,396.82944603171313,-4.677152417192963
sub-010,37,correct,1,406.23454057768294,-1.4149613661308984
sub-010,38,error,0,419.5460017911446,-1.5358232419559315
sub-010,39,correct,1,397.8618865531456,-3.5924622947301286
sub-010,40,correct,1,428.38625028511075,-3.9590715279759316
sub-010,41,correct,1,605.3183694605866,0.8147723670593019
sub-010,42,correct,1,413.8878155922659,-0.9284766405505986
sub-010,43,correct,1,538.7783319232889,4.960197441295535
sub-010,44,correct,1,361.577439049894,0.9603529586167596
sub-010,45,correct,1,385.68680079716813,0.2785325090075515
sub-010,46,error,0,473.04666156017936,1.0514346917678232
sub-010,47,correct,1,441.4847250728276,1.4889887305891683
sub-010,48,correct,1,487.41011650447405,2.0631489518766317
sub-010,49,correct,1,472.9567474848471,-1.0624921947543848
sub-010,50,error,0,307.2754674531158,0.7993444234513507
sub-010,51,correct,1,422.9779755472886,-1.8136547286675102
sub-010,52,correct,1,424.3774517650466,2.575310709415997
sub-010,53,correct,1,464.2374324263183,0.00795350033121614
sub-010,54,correct,1,404.2575087522515,2.614525238565979
sub-010,55,correct,1,502.75209987368066,-0.8237242670060383
sub-010,56,correct,1,402.12833257428707,0.5628201270153126
sub-010,57,correct,1,438.1689457638753,4.583462155936642
sub-010,58,correct,1,492.6850571428048,2.854132580939307
sub-010,59,correct,1,500.84354340869953,-4.343756030109471
sub-010,60,error,0,333.3383739353484,-4.539163992429536
sub-010,61,correct,1,365.8306139412459,0.8846464729958521
sub-010,62,correct,1,458.7272759605833,-0.4105440718010145
sub-010,63,correct,1,401.2522905313331,0.6750676125244339
sub-010,64,correct,1,494.41075835234994,-1.7269816402385372
sub-010,65,correct,1,515.3289658996014,2.983327431384385
sub-010,66,correct,1,513.2379227389733,0.2320247080565318
sub-010,67,correct,1,352.39299206656517,1.0407939882815607
sub-010,68,correct,1,450.2291815035296,-2.208046344435679
sub-010,69,correct,1,374.52462282304623,1.0896086420852185
sub-010,70,correct,1,384.12466126373585,-2.0323888349432195
sub-010,71,correct,1,366.49123986353027,1.0033102122294195
sub-010,72,correct,1,558.3034497945495,-1.493752336263879
sub-010,73,correct,1,508.4988857061735,-0.1411518577761475
sub-010,74,correct,1,596.5596984250471,0.21110131571555385
sub-010,75,correct,1,519.3255907789452,2.1822692197379276
sub-010,76,error,0,438.35706930688457,-1.624466296206683
sub-010,77,correct,1,476.4810133599264,1.4233140614761615
sub-010,78,correct,1,516.8973891566975,-0.720334441941509
sub-010,79,correct,1,402.98720613250583,0.8358612834534849
sub-010,80,correct,1,445.58858706736487,-2.8212021415452195
sub-010,81,correct,1,452.3650155548443,-1.7132425233272068
sub-010,82,correct,1,442.0398936405501,0.1136160615745086
sub-010,83,error,0,453.24588220819817,0.6574181087091129
sub-010,84,correct,1,564.3705306664339,-3.6255959020858404
sub-010,85,correct,1,526.6040102882669,-1.4695130301344992
sub-010,86,correct,1,456.99505523331186,-1.3072562475879723
sub-010,87,correct,1,426.2858356403423,0.3953801956693738
sub-010,88,correct,1,343.4342751586695,-0.9178000653482619
sub-010,89,error,0,414.64270818000944,-3.273884980687983
sub-010,90,correct,1,509.95202805402937,-1.7157916404523925
sub-010,91,correct,1,426.00921403829545,-2.40506290502233
sub-010,92,error,0,449.4724858465581,-0.28156293327571125
sub-010,93,correct,1,405.3281752808136,-0.6311037911204433
sub-010,94,correct,1,634.0662171862417,1.7659184197372078
sub-010,95,error,0,285.94875790169044,-1.2442715747061903
sub-010,96,correct,1,415.73893057967956,-1.0476195270622701
sub-010,97,correct,1,379.50340360902834,-2.0394145421575884
sub-010,98,correct,1,441.7248266488526,-3.1439623819332114
sub-010,99,correct,1,558.4488581842111,0.3792268440180448
sub-010,100,correct,1,400.913915649636,0.1070722609924109
sub-010,101,correct,1,604.2769448798123,-1.2132483900751456
sub-010,102,correct,1,425.66232348354083,-1.0571628277242255
sub-010,103,correct,1,644.4223872067096,-0.14576030573357301
sub-010,104,error,0,571.0331457544542,-1.6349824267923925
sub-010,105,correct,1,480.5841111593374,0.8973474877815844
sub-010,106,error,0,509.2652794794674,-5.354055918341076
sub-010,107,correct,1,568.8989292170925,-0.25043748823827017
sub-010,108,error,0,487.0247765081132,0.95595319815472
sub-010,109,correct,1,418.79985615127407,0.15279057516561634
sub-010,110,correct,1,374.71679967250316,-2.2022856201148646
sub-010,111,correct,1,454.6587857551003,0.3562038220780606
sub-010,112,correct,1,555.2266626685309,2.358106707012525
sub-010,113,correct,1,547.0998631280037,-0.39076780598761496
sub-010,114,correct,1,330.8598134303861,0.45870207700877147
sub-010,115,correct,1,436.0532935572753,0.9923255227458965
sub-010,116,correct,1,458.7605208341963,-0.05562713387795301
sub-010,117,correct,1,576.4105107517747,-2.049794912081614
sub-010,118,correct,1,478.0780339227131,-1.861123774959748
sub-010,119,error,0,483.561690958325,-1.822342252102459
sub-010,120,correct,1,428.51361580408854,-0.08629543418612545
sub-010,121,correct,1,371.4507405204306,0.19339663220056558
sub-010,122,correct,1,494.0445107917153,-1.6691458043673364
sub-010,123,correct,1,427.3902391733628,-0.10995391782870693
sub-010,124,error,0,470.6431297358181,-3.503621830093164
sub-010,125,correct,1,438.3741571113237,-1.7361044354604354
sub-010,126,correct,1,403.1571455743559,-1.7385944591413356
sub-010,127,correct,1,556.3895473045561,0.8066697934152516
sub-010,128,correct,1,396.64413475606824,1.5207695925780962
sub-010,129,correct,1,387.3459286225764,-1.3767334948784145
sub-010,130,correct,1,635.6336962751104,3.8451867191212847
sub-010,131,correct,1,414.145407549516,0.9525369134780248
sub-010,132,error,0,355.23165595086556,-0.8671058403191478
sub-010,133,correct,1,440.361623875965,-1.415636875922521
sub-010,134,error,0,455.6559027034632,-4.570375260197156
sub-010,135,correct,1,606.634747868596,2.348813968153982
sub-010,136,error,0,482.57222485499176,-6.439499699817362
sub-010,137,correct,1,398.64563901043323,-0.8926506203063842
sub-010,138,correct,1,465.67129829569933,-2.2423812951149795
sub-010,139,error,0,523.0099456362764,-4.342311391532811
sub-010,140,correct,1,446.75678530532593,0.014374732967266629
sub-010,141,correct,1,617.475461497992,-2.5879134293328816
sub-010,142,correct,1,398.9397799784722,1.857668248315047
sub-010,143,correct,1,514.5077701344676,1.9822316913545772
sub-010,144,error,0,371.8418954484091,4.4254406025931035
sub-010,145,correct,1,508.97296787725884,0.5583885973727218
sub-010,146,correct,1,415.44999323273356,-0.3939630611007512
sub-010,147,error,0,367.6933121700028,-3.296696862635445
sub-010,148,correct,1,435.2371960780362,-2.180058721492105
sub-010,149,correct,1,352.66346176656896,-1.312710770338645
sub-010,150,correct,1,365.38653302646736,0.4377032792854478
sub-010,151,correct,1,497.2268052381467,-2.111119739201489
sub-010,152,correct,1,464.71868417932467,-0.6924687630234334
sub-010,153,correct,1,428.18518813754906,-1.8717001012896872
sub-010,154,correct,1,394.179840489678,3.980698015954941
sub-010,155,correct,1,450.6867322344512,-0.8646922419458103
sub-010,156,correct,1,460.3824334108614,-1.1194979806738599
sub-010,157,correct,1,605.5837985152522,-2.6004688098174933
sub-010,158,correct,1,539.5627018904389,1.5713365577689282
sub-010,159,correct,1,458.0228712734602,0.25951416900187296
sub-010,160,error,0,330.3370382366663,-2.58205347781395
sub-011,1,error,0,347.9839126330403,-1.3245535168538085
sub-011,2,correct,1,323.22388057692547,-0.04126699766331965
sub-011,3,correct,1,544.5997182470766,4.3894758547793025
sub-011,4,correct,1,589.4836815930516,-0.856536542465838
sub-011,5,correct,1,434.15166107194614,1.577911099791052
sub-011,6,error,0,471.60738016053614,-0.6820400461568323
sub-011,7,correct,1,461.44849425838794,2.279323473216148
sub-011,8,correct,1,480.1494480803372,-0.9351400329137924
sub-011,9,correct,1,287.9228457347227,0.7782082855257597
sub-011,10,correct,1,521.4308798955908,0.5998006134213014
sub-011,11,correct,1,655.6973984766057,2.4291553212230275
sub-011,12,correct,1,386.7419768867566,-2.1131852701432803
sub-011,13,correct,1,574.1812573015909,-1.5927656850835479
sub-011,14,correct,1,370.1026347689476,1.753798454058525
sub-011,15,correct,1,434.1770025922362,-1.9290218270349677
sub-011,16,correct,1,613.0863641216938,-1.4740754922341428
sub-011,17,correct,1,273.97854251674573,0.6373091904776613
sub-011,18,correct,1,507.67681359500983,-2.5774984959521445
sub-011,19,error,0,480.5303732631513,-1.6470526843162987
sub-011,20,correct,1,452.2428435630001,-1.5746445074849578
sub-011,21,correct,1,579.2137685910732,0.2515424621676966
sub-011,22,correct,1,518.1208838306383,-1.7652858830811502
sub-011,23,error,0,478.7354186020057,-3.7492157216362485
sub-011,24,correct,1,331.9020401371798,-2.172660444387021
sub-011,25,correct,1,555.3858570823529,1.0002836262793786
sub-011,26,correct,1,517.6541026983971,-0.3568758326770758
sub-011,27,error,0,465.0227682878783,-0.9607102204226612
sub-011,28,correct,1,411.96687416009723,-3.1320124421682163
sub-011,29,correct,1,508.44486454328546,-2.428683169289063
sub-011,30,correct,1,534.6983961103995,-0.6385023718448273
sub-011,31,correct,1,597.7416415215629,0.8590906708587951
sub-011,32,error,0,379.22713747820995,-5.31692593544796
sub-011,33,correct,1,599.9988447531923,-0.725490379351173
sub-011,34,correct,1,395.7615121335301,-3.8237355032180727
sub-011,35,error,0,394.6473059033561,-2.803494991140875
sub-011,36,correct,1,411.6531875659014,1.996641622438262
sub-011,37,correct,1,460.7900057306616,-1.4557218656577326
sub-011,38,error,0,442.7481620321482,-5.665179910560309
sub-011,39,correct,1,457.524670912891,0.524912145379067
sub-011,40,correct,1,529.7518755549272,1.7286450684794248
sub-011,41,error,0,482.66451274321463,-3.245842990238766
sub-011,42,correct,1,374.6950507650274,-0.08202862181077014
sub-011,43,correct,1,483.9654382895029,-4.035137954208026
sub-011,44,correct,1,226.4694162820134,0.3840046255670355
sub-011,45,error,0,385.9318175905973,-2.1028012216965895
sub-011,46,correct,1,467.01149325798843,-0.8068433480629074
sub-011,47,correct,1,511.21617938053066,2.429161383079304
sub-011,48,correct,1,460.9420425180796,1.5107786285525964
sub-011,49,correct,1,250.1422366394053,1.9240714642680394
sub-011,50,correct,1,478.39038644912125,-1.995930500673318
sub-011,51,correct,1,541.3872483793429,0.5002384144090418
sub-011,52,correct,1,566.9320104014005,2.857180318075385
sub-011,53,correct,1,406.56312554909346,0.0945299204522485
sub-011,54,correct,1,383.7378191781744,0.2744502867772416
sub-011,55,correct,1,423.6476601317051,-0.895163410421395
sub-011,56,correct,1,548.7080464979127,1.8297238523268675
sub-011,57,error,0,554.6965692294134,-4.784000007124297
sub-011,58,error,0,404.8828646754082,-7.743859844055368
sub-011,59,correct,1,387.986498425774,3.0036526600636932
sub-011,60,correct,1,349.1529169776143,0.46030737603363703
sub-011,61,correct,1,360.48053710489916,-2.280397940144972
sub-011,62,correct,1,504.3418205789025,-1.033184646033256
sub-011,63,correct,1,585.8196615110155,-0.43149251229705177
sub-011,64,correct,1,530.307767870827,1.7884040819756135
sub-011,65,correct,1,416.2430350622831,-2.0195613752680197
sub-011,66,correct,1,484.5406345032092,-2.622220292780467
sub-011,67,correct,1,518.4449756704253,2.1127617757473693
sub-011,68,correct,1,416.9607956582127,-4.244312761635141
sub-011,69,correct,1,518.3830972382301,-5.156280322111854
sub-011,70,correct,1,565.0630163078536,-3.323964753718994
sub-011,71,error,0,476.4902307229373,-7.242226578643313
sub-011,72,correct,1,412.9174318205918,-2.227964588593263
sub-011,73,correct,1,585.6685111917185,3.4083358453345873
sub-011,74,correct,1,515.152007637098,0.39560881988894836
sub-011,75,correct,1,395.6773546710602,-2.654629396965393
sub-011,76,correct,1,661.5785466214243,-2.0965504336538827
sub-011,77,correct,1,587.7552479404847,-1.1396739901525028
sub-011,78,correct,1,395.5608347001614,-2.039234564450445
sub-011,79,correct,1,516.0179015152775,0.6445671106681934
sub-011,80,correct,1,562.203212884597,1.5464575230555029
sub-011,81,error,0,473.13328561161006,-1.7444960944910353
sub-011,82,correct,1,498.3497308968183,-0.19209176689590607
sub-011,83,correct,1,522.2667874490919,1.4205155456347425
sub-011,84,correct,1,533.0833496011572,-1.3166280815225888
sub-011,85,correct,1,478.1536633562518,-1.7614386606835781
sub-011,86,error,0,410.649891594713,-4.290444547110285
sub-011,87,correct,1,461.7672223529648,-2.382871464680822
sub-011,88,correct,1,606.6906819031816,0.959504388990805
sub-011,89,correct,1,506.0036079119409,0.9069052099029067
sub-011,90,correct,1,441.50681034880273,2.426168532343821
sub-011,91,error,0,519.4932026820577,-4.321852941745237
sub-011,92,correct,1,468.2341749964398,2.381112432975206
sub-011,93,correct,1,505.64434215152124,-0.5012116186229031
sub-011,94,error,0,597.9380543317011,-8.969958081582146
sub-011,95,correct,1,375.9101137330774,-0.8345956064663611
sub-011,96,correct,1,362.32283970187865,-2.1271530916470223
sub-011,97,error,0,510.00112103538936,-6.917061786533072
sub-011,98,correct,1,493.30867602754284,-1.4296898815264516
sub-011,99,correct,1,601.6800665484507,-3.3137512164866
sub-011,100,correct,1,321.5988925442383,2.069326312978709
sub-011,101,error,0,446.55585587659704,-5.431487328897718
sub-011,102,correct,1,422.2266446786963,-0.5866232179677311
sub-011,103,correct,1,550.8326718835215,0.9798435529895821
sub-011,104,correct,1,437.446162153837,-1.5487236651207574
sub-011,105,correct,1,335.6061513479059,-0.3283341084432685
sub-011,106,correct,1,597.7939668921066,-2.598291466864503
sub-011,107,correct,1,511.7009684154364,-3.337257151457125
sub-011,108,correct,1,404.771248025744,1.2994189898621797
sub-011,109,correct,1,470.908339626097,-1.644844386834482
sub-011,110,correct,1,609.2483874274476,-0.003420726543655217
sub-011,111,correct,1,447.19208223430724,-0.30335483043994926
sub-011,112,correct,1,488.8368595261522,-0.5324954250834838
sub-011,113,correct,1,667.810660231969,-4.687820836283346
sub-011,114,error,0,406.7190607511042,-3.331861712322215
sub-011,115,correct,1,483.050902035176,2.431463271171621
sub-011,116,correct,1,400.21136778185394,0.01717985522387644
sub-011,117,correct,1,548.760935410038,0.9918514456449898
sub-011,118,error,0,424.2022366599406,-4.635173946913555
sub-011,119,correct,1,497.49063260150103,1.0481323824485844
sub-011,120,error,0,366.1124886210879,-4.1653660124131875
sub-011,121,correct,1,306.07643643962683,0.9503250399069039
sub-011,122,correct,1,471.6789412851567,-0.052318861879415535
sub-011,123,correct,1,385.9680576813558,-1.758864805428223
sub-011,124,correct,1,380.44930294033315,0.45495563010903606
sub-011,125,correct,1,575.5966360369874,0.5866506262264355
sub-011,126,correct,1,543.2731960064043,-0.3665697913807441
sub-011,127,error,0,485.86165967137543,-2.437227819795168
sub-011,128,correct,1,512.315647405224,-1.1988139031524505
sub-011,129,error,0,507.3671320477281,-5.279685911695754
sub-011,130,correct,1,441.8071736376044,-4.0653309341384976
sub-011,131,correct,1,376.54359048469536,-1.538992737587501
sub-011,132,correct,1,466.6945493803677,-0.11970227699507874
sub-011,133,error,0,416.94515356952724,-5.165136794709426
sub-011,134,error,0,377.97750746718594,-2.096871708124297
sub-011,135,error,0,349.0455024015732,-1.885174050046643
sub-011,136,correct,1,445.6084717766006,-2.8348853025295586
sub-011,137,correct,1,484.5361318425429,0.1365079232143913
sub-011,138,correct,1,464.94082808115604,-0.3588025712884512
sub-011,139,correct,1,506.6468334679221,-0.27205072876970515
sub-011,140,correct,1,497.54507796853636,3.230470225857224
sub-011,141,correct,1,490.9475722129672,2.76217888437158
sub-011,142,correct,1,498.60379571422067,-0.009237489496205287
sub-011,143,correct,1,477.6014853913735,-4.5366504824884935
sub-011,144,correct,1,518.8202195002214,-0.3707721221285139
sub-011,145,correct,1,367.0348288704838,-2.5891129366281085
sub-011,146,error,0,397.0802308006744,-4.211940147511355
sub-011,147,correct,1,552.2806048544971,-3.8234656694487814
sub-011,148,correct,1,460.4102093985251,-3.3925679854591806
sub-011,149,correct,1,433.1710430880955,-2.459242444784158
sub-011,150,error,0,285.92056147486323,-2.429710505578871
sub-011,151,correct,1,564.7036707029779,0.5341207726287576
sub-011,152,correct,1,480.64870619004984,0.47370479686675815
sub-011,153,correct,1,431.8737391110127,1.3496890156697865
sub-011,154,correct,1,499.442620552209,0.00886560439119316
sub-011,155,correct,1,444.64562791053953,1.875342978452162
sub-011,156,correct,1,492.5777265427181,-1.9145595954808445
sub-011,157,correct,1,383.69871483739894,0.19389641453174256
sub-011,158,error,0,413.01859085508084,-5.198211158580978
sub-011,159,error,0,456.22194841219294,1.4929242981162472
sub-011,160,correct,1,509.7361496566919,-0.7327002206483624
sub-012,1,error,0,407.4604688469011,-1.516753733918315
sub-012,2,correct,1,494.57684032860993,1.756087149875846
sub-012,3,error,0,237.2654840625668,-6.82728329191297
sub-012,4,correct,1,387.7564646835035,-0.559567427198717
sub-012,5,correct,1,532.7647990374643,0.14582893015556608
sub-012,6,error,0,590.2081069461344,-4.476097130384165
sub-012,7,correct,1,458.6359920878555,-0.44732650028047743
sub-012,8,correct,1,454.16804644982443,-4.3406179061680135
sub-012,9,correct,1,473.1386214041873,-4.743678826241745
sub-012,10,correct,1,474.37457104035747,1.4809789251428755
sub-012,11,correct,1,345.4372746837575,1.7909837433502442
sub-012,12,error,0,435.35648312146316,0.16295466868159947
sub-012,13,correct,1,521.1803470167757,-1.8454570199847284
sub-012,14,correct,1,457.25815701296784,-3.1524721911244518
sub-012,15,correct,1,333.3723814156074,0.022496429437935617
sub-012,16,correct,1,341.95144209694797,2.997887210522289
sub-012,17,correct,1,507.1230746365741,-0.5925956413488942
sub-012,18,correct,1,521.5699182987997,-1.0263093048183123
sub-012,19,correct,1,387.43030538685497,1.2700352248690527
sub-012,20,error,0,482.59013196364043,-0.04697108286486307
sub-012,21,correct,1,450.32526090771324,1.2779891099474228
sub-012,22,error,0,357.2215533994827,-1.8537420528725488
sub-012,23,correct,1,461.75583405782277,1.9926112023306128
sub-012,24,correct,1,421.3870091551045,-4.774316770640513
sub-012,25,error,0,402.7867787857107,-1.1391970653133079
sub-012,26,correct,1,528.886729108955,-1.931157748377922
sub-012,27,correct,1,443.12990875783873,-3.3573685533463653
sub-012,28,correct,1,613.9637777018212,2.7888882456636255
sub-012,29,correct,1,488.2955650809023,0.03766740404961977
sub-012,30,correct,1,477.77875646695554,-2.3353432134210648
sub-012,31,correct,1,574.299347157391,0.7666693832401581
sub-012,32,correct,1,573.9228384787326,0.5117072504238627
sub-012,33,correct,1,487.7819834669992,-2.119960414236263
sub-012,34,correct,1,444.2209151036699,-0.09871657393661648
sub-012,35,correct,1,480.6512450060281,2.855992128260132
sub-012,36,correct,1,370.3781737545829,1.25566471175828
sub-012,37,correct,1,456.8740838167069,-0.30998842855250247
sub-012,38,correct,1,364.0028304251852,-1.0482590869981439
sub-012,39,correct,1,377.70216076472207,-1.4250069933619993
sub-012,40,correct,1,530.7868740848368,-0.2811102586661278
sub-012,41,correct,1,495.36945927538255,-0.07910803051508986
sub-012,42,correct,1,317.6504397101056,0.02027854322598177
sub-012,43,correct,1,528.9489567099688,-1.9665125283132243
sub-012,44,correct,1,461.7026465856247,-4.096528371595899
sub-012,45,correct,1,433.434733725303,1.2443188703646297
sub-012,46,correct,1,525.7818276098561,-2.470382596978954
sub-012,47,correct,1,515.6460979273369,-3.8856299084076076
sub-012,48,correct,1,565.2672766403351,-2.048334561990311
sub-012,49,correct,1,473.78636538902754,1.0111103098423644
sub-012,50,correct,1,529.4361840616442,-0.9564698799294825
sub-012,51,error,0,411.8256390807294,-1.0067360087216244
sub-012,52,error,0,493.20039966108743,-3.2911271038629497
sub-012,53,correct,1,452.3336110914775,-0.7697799884955348
sub-012,54,error,0,425.24328332054716,-2.2597201302847245
sub-012,55,correct,1,261.0342386373335,-2.2784100678578816
sub-012,56,correct,1,380.3346958310532,-1.0050914342396295
sub-012,57,correct,1,752.3552004401702,2.0869100255255733
sub-012,58,correct,1,435.72075712477664,0.8811457740710158
sub-012,59,error,0,201.38973267883543,-1.3599363177959574
sub-012,60,correct,1,473.9412364419859,2.2870192915175007
sub-012,61,correct,1,535.2988700410217,-2.732808577887382
sub-012,62,correct,1,384.4874215270051,0.33471975127881115
sub-012,63,correct,1,483.1205615718921,0.3953986729953851
sub-012,64,correct,1,481.53642066516926,-2.6215408629278754
sub-012,65,error,0,556.1953576547613,0.36024257025864426
sub-012,66,correct,1,529.2211638454266,0.35374096645648545
sub-012,67,correct,1,509.115216856412,0.3297443405330267
sub-012,68,correct,1,428.02076076763854,-2.4868110021767693
sub-012,69,correct,1,446.7305703788369,-2.4029570781929266
sub-012,70,correct,1,627.3002354532719,0.6034580469266355
sub-012,71,correct,1,424.79506481075674,-0.9695697385717013
sub-012,72,correct,1,574.3291545750421,0.11921871554786179
sub-012,73,correct,1,320.36992673203963,2.094470519430337
sub-012,74,correct,1,492.48417072276743,1.3734226008719204
sub-012,75,error,0,491.6851451746139,-3.4185624235757297
sub-012,76,error,0,461.7977965551072,6.104399643365676
sub-012,77,correct,1,484.8203969632279,-2.48085042077379
sub-012,78,correct,1,377.7709485422456,-1.028619327079368
sub-012,79,error,0,321.66247804627926,-3.2256084703071917
sub-012,80,correct,1,556.3083492921527,0.126824190259048
sub-012,81,correct,1,375.75811294218977,-1.392994532027192
sub-012,82,correct,1,548.5681457821509,1.7799262034601302
sub-012,83,error,0,603.3493295841279,-3.439776122258065
sub-012,84,correct,1,392.4192902797331,2.4050054495059956
sub-012,85,correct,1,488.8648640004563,-2.6381056184380247
sub-012,86,correct,1,496.3557382263424,-0.6940887335419821
sub-012,87,correct,1,654.152520113503,-0.4489957288735767
sub-012,88,correct,1,595.5775451782663,-2.771116798069317
sub-012,89,error,0,320.11921093720395,-1.7446152550013954
sub-012,90,correct,1,657.0128612462696,1.0588760503172785
sub-012,91,correct,1,447.61906027570046,0.6674243170401928
sub-012,92,correct,1,422.7198103044837,-5.05404039026148
sub-012,93,correct,1,269.8361871532318,2.18545427316551
sub-012,94,correct,1,461.73645532141916,-1.6398238970632562
sub-012,95,correct,1,586.7663924957957,-2.497912824091954
sub-012,96,correct,1,372.5353941285257,3.492461871163842
sub-012,97,correct,1,601.9335568023155,-2.20924683417538
sub-012,98,correct,1,404.22205090892186,4.169331910824979
sub-012,99,correct,1,470.50835114057287,-2.5951898994939278
sub-012,100,correct,1,424.5391700630021,0.7465865896236361
sub-012,101,error,0,351.5067352090047,-1.8270133238396293
sub-012,102,correct,1,512.3808370126886,-1.4842516707225717
sub-012,103,correct,1,454.9984524013091,0.9935886548669135
sub-012,104,correct,1,475.8590088473746,-1.265176801548842
sub-012,105,correct,1,408.2310593299972,0.8658588210569156
sub-012,106,correct,1,462.16318800440996,-0.759531671893886
sub-012,107,error,0,398.2516880777949,-2.0401304764629082
sub-012,108,correct,1,370.4226760518417,-0.9575107334387793
sub-012,109,correct,1,473.191189210337,-4.085997191066586
sub-012,110,correct,1,374.4724614182798,-1.3705874781540495
sub-012,111,correct,1,364.74205365218916,-1.5216242646337856
sub-012,112,correct,1,435.6029949167752,0.5039315933094706
sub-012,113,correct,1,415.45268298985036,0.7883416314505713
sub-012,114,correct,1,513.8876540520565,-2.3429048520832376
sub-012,115,correct,1,507.0480657003511,-0.6338448003777459
