subject_id,trial_id,condition,correct,rt_ms,ern_uv,is_correct,rt_valid,trial_valid,trial_type
sub-012,150,correct,1,469.59498918276375,2.9446607362896047,True,True,True,correct
sub-012,151,error,0,462.3177525161558,-3.308780936043272,False,True,True,error
sub-012,152,correct,1,388.05125420647335,-1.8621995698342784,True,True,True,correct
sub-012,153,error,0,395.3693784499912,-1.2341717782258264,False,True,True,error
sub-012,154,correct,1,538.3913740186198,-2.1302581309860704,True,True,True,correct
sub-012,155,correct,1,599.0391280824272,-3.6126970989406377,True,True,True,correct
sub-012,156,correct,1,490.38504297835937,0.0752123583496985,True,True,True,correct
sub-012,157,correct,1,338.2168958664538,0.0733013663780749,True,True,True,correct
sub-012,158,correct,1,491.6440358996954,-0.1888050243094807,True,True,True,correct
sub-012,159,correct,1,453.59087145092593,-3.659502932072992,True,True,True,correct
sub-012,160,error,0,383.47909610418617,-0.7650086334255681,False,True,True,error
sub-013,1,error,0,396.9095731708994,-3.6766785082179614,False,True,True,error
sub-013,2,correct,1,454.82918920699245,-3.3628852879550597,True,True,True,correct
sub-013,3,correct,1,468.6699923835292,0.2672620385641917,True,True,True,correct
sub-013,4,error,0,385.7580501995635,-3.1086062219656587,False,True,True,error
sub-013,5,correct,1,601.9203827190588,3.639603531642832,True,True,True,correct
sub-013,6,correct,1,337.9616161575485,-0.0903230386126933,True,True,True,correct
sub-013,7,correct,1,545.2487594333749,2.5447661649742246,True,True,True,correct
sub-013,8,correct,1,523.5931100088851,-1.9592597073652207,True,True,True,correct
sub-013,9,correct,1,413.44151363447713,-0.8389894586094153,True,True,True,correct
sub-013,10,correct,1,514.4781211433767,1.8455516233502252,True,True,True,correct
sub-013,11,correct,1,344.0012042861438,-2.667314188528976,True,True,True,correct
sub-013,12,correct,1,471.8844410882022,1.0648221977260524,True,True,True,correct
sub-013,13,correct,1,446.2901217450288,-0.1616683401540777,True,True,True,correct
sub-013,14,correct,1,593.9131369275877,-0.488829551686836,True,True,True,correct
sub-013,15,error,0,351.04136053175284,-6.828111663871052,False,True,True,error
sub-013,16,correct,1,542.5678803876501,0.076395165187783,True,True,True,correct
sub-013,17,correct,1,569.2142341424426,-1.42874483129916,True,True,True,correct
sub-013,18,correct,1,329.573415400156,1.3210149693419588,True,True,True,correct
sub-013,19,error,0,524.4157902163356,-1.953662719460266,False,True,True,error
sub-013,20,correct,1,447.00472529029423,-0.2043863030892452,True,True,True,correct
sub-013,21,correct,1,418.36610944327856,-0.7846924045786396,True,True,True,correct
sub-013,22,error,0,335.2291478901665,-4.402471434541767,False,True,True,error
sub-013,23,error,0,540.1782539262751,-1.2772495787617697,False,True,True,error
sub-013,24,correct,1,528.1475956742989,-0.1769076095849823,True,True,True,correct
sub-013,25,correct,1,360.6381528699933,1.0609493584275786,True,True,True,correct
sub-013,26,correct,1,506.1318148207995,-4.011491273881217,True,True,True,correct
sub-013,27,correct,1,477.9711890125046,0.7838515453825472,True,True,True,correct
sub-013,28,correct,1,422.22892214104087,-0.7175591099401287,True,True,True,correct
sub-013,29,correct,1,576.1101069588229,-3.7378293221796897,True,True,True,correct
sub-013,30,correct,1,353.9837208510059,0.6125650012869635,True,True,True,correct
sub-013,31,correct,1,318.3174683156369,-1.0184474153204677,True,True,True,correct
sub-013,32,correct,1,442.1608888645014,-3.1983322099942075,True,True,True,correct
sub-013,33,correct,1,459.5823294266745,1.046286766883938,True,True,True,correct
sub-013,34,correct,1,496.2082524945236,-1.687141499648551,True,True,True,correct
sub-013,35,correct,1,513.3358861721358,-0.5183064337092171,True,True,True,correct
sub-013,36,correct,1,481.02838306708014,-2.769392692577843,True,True,True,correct
sub-013,37,correct,1,476.73228786289286,-2.623243593136357,True,True,True,correct
sub-013,38,error,0,334.4958959967863,-5.013973538749037,False,True,True,error
sub-013,39,correct,1,519.2529955725335,1.657984536745172,True,True,True,correct
sub-013,40,correct,1,421.3599915174671,0.0208079881028736,True,True,True,correct
sub-013,41,correct,1,545.2597856321378,0.2337070337414806,True,True,True,correct
sub-013,42,correct,1,515.7927462840415,0.2373837068034026,True,True,True,correct
sub-013,43,correct,1,405.243995148505,0.3223814115719126,True,True,True,correct
sub-013,44,correct,1,410.5268455391319,-4.153816807264846,True,True,True,correct
sub-013,45,error,0,463.6097424485053,-4.811071551251065,False,True,True,error
sub-013,46,correct,1,525.0754183408243,3.502578358416512,True,True,True,correct
sub-013,47,correct,1,466.6477646072287,-0.0012847022187615,True,True,True,correct
sub-013,48,correct,1,336.32056852882897,-2.3008350953586616,True,True,True,correct
sub-013,49,error,0,426.3103937325952,-2.904280146878764,False,True,True,error
sub-013,50,correct,1,302.4606247601379,-0.518419381744349,True,True,True,correct
sub-013,51,correct,1,423.6907418251667,0.5378317867505087,True,True,True,correct
sub-013,52,correct,1,581.7443845682825,1.9657162079272623,True,True,True,correct
sub-013,53,correct,1,405.8243574548777,-1.4949112970563014,True,True,True,correct
sub-013,54,correct,1,558.7397089965449,0.5690366239607405,True,True,True,correct
sub-013,55,correct,1,582.4700011306072,-0.2879815776182409,True,True,True,correct
sub-013,56,correct,1,491.10427846949887,-0.2941519639619249,True,True,True,correct
sub-013,57,correct,1,367.5002407975445,-2.860507022810067,True,True,True,correct
sub-013,58,correct,1,449.6476821295376,0.947382876092199,True,True,True,correct
sub-013,59,correct,1,439.73118297841296,-2.206718947717449,True,True,True,correct
sub-013,60,error,0,491.5790425531122,-5.024745704251825,False,True,True,error
sub-013,61,correct,1,378.80535554257705,-0.6430250996533182,True,True,True,correct
sub-013,62,correct,1,444.84827958447806,-2.1268372612241464,True,True,True,correct
sub-013,63,correct,1,521.5117158099018,0.0038743183878915,True,True,True,correct
sub-013,64,error,0,457.7531288846681,-0.6717751499317495,False,True,True,error
sub-013,65,correct,1,474.4118829118066,-2.0260322647981788,True,True,True,correct
sub-013,66,correct,1,509.60532544758416,-0.6848612280511539,True,True,True,correct
sub-013,67,correct,1,536.7139377663724,-3.2696672003320657,True,True,True,correct
sub-013,68,correct,1,518.5415785832572,1.158423836914216,True,True,True,correct
sub-013,69,correct,1,496.01572498301965,-0.3566277301713923,True,True,True,correct
sub-013,70,correct,1,649.6193541239638,1.1855396429638747,True,True,True,correct
sub-013,71,error,0,498.0351387888934,-3.567431241437501,False,True,True,error
sub-013,72,correct,1,488.3772422813048,-2.966427853168292,True,True,True,correct
sub-013,73,correct,1,578.2047208462452,0.2358710413449096,True,True,True,correct
sub-013,74,error,0,415.0912115164128,-4.37275185187079,False,True,True,error
sub-013,75,error,0,339.36402818350825,-7.902971957239409,False,True,True,error
sub-013,76,correct,1,645.855888540213,-0.6388821089786029,True,True,True,correct
sub-013,77,correct,1,434.6824235878743,1.2008121766029036,True,True,True,correct
sub-013,78,error,0,472.9948306789725,-3.1068647778131844,False,True,True,error
sub-013,79,correct,1,524.1543971611441,-1.981420849948748,True,True,True,correct
sub-013,80,correct,1,479.5731072012389,-4.506303727775414,True,True,True,correct
sub-013,81,correct,1,500.8056615662746,-3.633435182153384,True,True,True,correct
sub-013,82,correct,1,403.25321614086965,-1.2360086151862018,True,True,True,correct
sub-013,83,correct,1,560.844033599726,-2.507575671267326,True,True,True,correct
sub-013,84,correct,1,393.1913904189204,-0.6759751783898832,True,True,True,correct
sub-013,85,correct,1,505.7471135300119,-2.515503764043328,True,True,True,correct
sub-013,86,correct,1,577.1722319756548,1.618970314116856,True,True,True,correct
sub-013,87,correct,1,371.70382441382606,-1.7289464867240087,True,True,True,correct
sub-013,88,correct,1,413.1464157449189,4.515732844100925,True,True,True,correct
sub-013,89,correct,1,338.456563037077,-1.429622803630873,True,True,True,correct
sub-013,90,correct,1,359.22928759181855,1.4099876796555908,True,True,True,correct
sub-013,91,correct,1,389.9576089491251,-4.454122830865394,True,True,True,correct
sub-013,92,correct,1,472.2446077514976,-0.81332858054441,True,True,True,correct
sub-013,93,error,0,518.3038247044584,-4.779571842214427,False,True,True,error
sub-013,94,correct,1,567.9151192077306,-3.413020996711377,True,True,True,correct
sub-013,95,error,0,405.97906376424777,-4.211529372359469,False,True,True,error
sub-013,96,error,0,279.7340411592755,-5.002274546130456,False,True,True,error
sub-013,97,correct,1,472.24727519233977,-2.2832598976631,True,True,True,correct
sub-013,98,correct,1,498.89935368156046,-1.4531406487610128,True,True,True,correct
sub-013,99,correct,1,500.0835782270891,-0.0126592142599941,True,True,True,correct
sub-013,100,correct,1,427.0807255480722,4.589175624498052,True,True,True,correct
sub-013,101,correct,1,507.441959932956,-0.7493559881613653,True,True,True,correct
sub-013,102,error,0,364.3681703187769,-4.238701991570368,False,True,True,error
sub-013,103,correct,1,494.5225042509936,-2.2110862227882127,True,True,True,correct
sub-013,104,correct,1,574.3918353475686,2.766204427059073,True,True,True,correct
sub-013,105,correct,1,506.73454295633593,-1.8302203780227275,True,True,True,correct
sub-013,106,error,0,413.0756601103601,-5.363067713561305,False,True,True,error
sub-013,107,correct,1,523.4365634098273,-2.888292880196251,True,True,True,correct
sub-013,108,correct,1,564.7607240840745,-0.9432631813781376,True,True,True,correct
sub-013,109,correct,1,393.5840923081338,1.548903469874119,True,True,True,correct
sub-013,110,correct,1,377.9323179435888,-0.1018099415716803,True,True,True,correct
sub-013,111,correct,1,360.3785484509036,-0.6105478461154545,True,True,True,correct
sub-013,112,correct,1,517.3922251870213,0.3979750675715576,True,True,True,correct
sub-013,113,correct,1,308.2693867358216,-2.314588891606965,True,True,True,correct
sub-013,114,correct,1,538.8870194046459,-4.399631630610616,True,True,True,correct
sub-013,115,error,0,370.14488322637993,-2.4782109467575406,False,True,True,error
sub-013,116,error,0,530.5404340316093,-4.643982322528607,False,True,True,error
sub-013,117,correct,1,470.7521848425994,-2.03193780350533,True,True,True,correct
sub-013,118,correct,1,453.1452253799664,-0.3692146115257039,True,True,True,correct
sub-013,119,correct,1,591.1088646129397,0.4132591673959327,True,True,True,correct
sub-013,120,correct,1,317.4155121238342,-3.36022828823795,True,True,True,correct
sub-013,121,correct,1,520.8070559707138,0.4403081228984735,True,True,True,correct
sub-013,122,correct,1,243.89139401394868,-0.8427446538149506,True,True,True,correct
sub-013,123,correct,1,532.9515657855904,-2.279131040307166,True,True,True,correct
sub-013,124,correct,1,437.1663044280038,-1.9484433061004465,True,True,True,correct
sub-013,125,correct,1,532.8195374068051,0.974337809585025,True,True,True,correct
sub-013,126,correct,1,522.0801837955195,2.0294842143406884,True,True,True,correct
sub-013,127,correct,1,354.2255131588403,-2.4913332855335595,True,True,True,correct
sub-013,128,correct,1,543.9918346810622,-0.945235298759582,True,True,True,correct
sub-013,129,correct,1,569.8422682865856,-1.7243239504459709,True,True,True,correct
sub-013,130,correct,1,333.3324158461061,1.4670652939531348,True,True,True,correct
sub-013,131,error,0,477.3366488807948,-5.217052390381818,False,True,True,error
sub-013,132,correct,1,446.3470791419222,1.053855808351155,True,True,True,correct
sub-013,133,correct,1,466.5243018272452,0.6013082077403817,True,True,True,correct
sub-013,134,error,0,323.73861688342856,-7.6758657371727,False,True,True,error
sub-013,135,correct,1,547.2713193121685,-3.070740342268845,True,True,True,correct
sub-013,136,error,0,537.5688931304114,-7.318764084395967,False,True,True,error
sub-013,137,correct,1,532.4394159927774,0.980463391057951,True,True,True,correct
sub-013,138,correct,1,391.9006109341458,-3.862130468821756,True,True,True,correct
sub-013,139,error,0,315.20432260894506,-1.129433146810865,False,True,True,error
sub-013,140,correct,1,518.1387672880059,-1.7206008398805654,True,True,True,correct
sub-013,141,error,0,375.8386178549816,-5.975388483252733,False,True,True,error
sub-013,142,correct,1,535.7812726459463,0.9000937780531997,True,True,True,correct
sub-013,143,correct,1,360.7901413573517,2.616664042670849,True,True,True,correct
sub-013,144,correct,1,512.0966847627035,-2.838082381752216,True,True,True,correct
sub-013,145,correct,1,532.4020816500993,0.4301724992131639,True,True,True,correct
sub-013,146,correct,1,556.5179997164207,0.2089239441310828,True,True,True,correct
sub-013,147,error,0,330.80781961436594,-6.006479964525727,False,True,True,error
sub-013,148,error,0,375.71353977946205,-4.811370296590459,False,True,True,error
sub-013,149,correct,1,537.7447975264755,-3.1276767749697267,True,True,True,correct
sub-013,150,error,0,343.44290007449524,-3.300001899088289,False,True,True,error
sub-013,151,correct,1,414.8251813204339,-1.7902791361237114,True,True,True,correct
sub-013,152,error,0,303.45380110717315,-1.516336988644552,False,True,True,error
sub-013,153,correct,1,364.4270019287264,0.1429756062753534,True,True,True,correct
sub-013,154,correct,1,350.3680042161764,-0.4544927161063642,True,True,True,correct
sub-013,155,error,0,452.15791166954045,-5.049026745575025,False,True,True,error
sub-013,156,correct,1,380.4595611687169,-0.6508770299104039,True,True,True,correct
sub-013,157,correct,1,466.8269988750558,1.352025978300812,True,True,True,correct
sub-013,158,correct,1,444.2517068946751,-1.2325442819499637,True,True,True,correct
sub-013,159,correct,1,562.4747451409078,-0.5309918242924432,True,True,True,correct
sub-013,160,correct,1,443.0330548861367,-0.4717708658429517,True,True,True,correct
sub-014,1,correct,1,519.6009754275849,-3.743851748354553,True,True,True,correct
sub-014,2,correct,1,398.4748929212538,-0.3222783808979296,True,True,True,correct
sub-014,3,correct,1,432.8185632119037,-1.6221044298808802,True,True,True,correct
sub-014,4,error,0,341.29598926462654,-0.7666842763844574,False,True,True,error
sub-014,5,error,0,393.0756399697814,-1.07925838634286,False,True,True,error
sub-014,6,correct,1,570.1255693767287,-0.4890858573106929,True,True,True,correct
sub-014,7,correct,1,457.6672125993127,-2.3090890152954624,True,True,True,correct
sub-014,8,correct,1,415.9987347783383,-1.6470335321275291,True,True,True,correct
sub-014,9,correct,1,444.7768969190939,0.7879679231638232,True,True,True,correct
sub-014,10,error,0,459.94497889004367,-2.958064122122316,False,True,True,error
sub-014,11,correct,1,549.2624945638438,1.2779987518190523,True,True,True,correct
sub-014,12,correct,1,524.9486039721983,-0.6927996017520981,True,True,True,correct
sub-014,13,correct,1,289.82980811206363,-4.333835907048177,True,True,True,correct
sub-014,14,correct,1,389.2424923233127,-0.5728140656720673,True,True,True,correct
sub-014,15,correct,1,513.9511177082684,4.360656906747729,True,True,True,correct
sub-014,16,error,0,497.53201449106257,-1.1603870992212952,False,True,True,error
sub-014,17,correct,1,403.9224558238636,1.120761440066073,True,True,True,correct
sub-014,18,correct,1,540.5409711129757,-0.2845439890900043,True,True,True,correct
sub-014,19,error,0,250.03603554080215,-1.582056925441362,False,True,True,error
sub-014,20,correct,1,542.2174592055588,-2.1150309362293065,True,True,True,correct
sub-014,21,correct,1,472.8763547190632,-0.1089458645445574,True,True,True,correct
sub-014,22,correct,1,590.1148859884922,0.0882428603223068,True,True,True,correct
sub-014,23,correct,1,560.3289961543244,-1.87623962380074,True,True,True,correct
sub-014,24,correct,1,413.2439296379816,2.031529398124188,True,True,True,correct
sub-014,25,correct,1,484.0045478302548,-0.954336784166891,True,True,True,correct
sub-014,26,correct,1,376.5508886178081,1.2622239432092195,True,True,True,correct
sub-014,27,correct,1,370.17389135543175,1.1871471279496983,True,True,True,correct
sub-014,28,correct,1,461.182041791231,-0.3728603578573412,True,True,True,correct
sub-014,29,correct,1,490.63775543511457,1.1170078605553708,True,True,True,correct
sub-014,30,correct,1,575.7458705320314,-0.8214104132219868,True,True,True,correct
sub-014,31,correct,1,470.23533138130375,-0.4196257375509737,True,True,True,correct
sub-014,32,correct,1,344.08772891530543,2.770520810906527,True,True,True,correct
sub-014,33,correct,1,538.6480699728529,-1.4234875091217367,True,True,True,correct
sub-014,34,correct,1,441.4572706660703,-2.727993812960102,True,True,True,correct
sub-014,35,correct,1,473.5612519219286,-2.338275846511451,True,True,True,correct
sub-014,36,error,0,396.4458726922269,-2.6369898309453825,False,True,True,error
sub-014,37,correct,1,449.9187289764989,0.3279405792632634,True,True,True,correct
sub-014,38,correct,1,472.0140985398213,-0.6542398898288247,True,True,True,correct
sub-014,39,correct,1,479.1859496750717,-2.5556812185802,True,True,True,correct
sub-014,40,correct,1,504.5188449399067,-2.6169305483362284,True,True,True,correct
sub-014,41,correct,1,536.0031930538311,-1.2929262012710312,True,True,True,correct
sub-014,42,correct,1,478.0857835654223,-1.3341259754547812,True,True,True,correct
sub-014,43,correct,1,523.6114621921431,4.246061601954192,True,True,True,correct
sub-014,44,correct,1,463.3165609876132,-1.090214448724909,True,True,True,correct
sub-014,45,error,0,440.9104423996941,0.3428712367308317,False,True,True,error
sub-014,46,correct,1,481.490723995074,0.7999167733536796,True,True,True,correct
sub-014,47,correct,1,439.7990929209932,-2.6154153352644616,True,True,True,correct
sub-014,48,correct,1,310.5003610483059,5.630313934953503,True,True,True,correct
sub-014,49,correct,1,498.2179733390464,-3.0100170193515785,True,True,True,correct
sub-014,50,error,0,404.1250837038138,-1.4148466993919202,False,True,True,error
sub-014,51,correct,1,680.0684897399938,-0.9592825705412656,True,True,True,correct
sub-014,52,correct,1,516.5730066639657,0.6055654128236629,True,True,True,correct
sub-014,53,correct,1,426.7883730396295,-0.6107508045873816,True,True,True,correct
sub-014,54,correct,1,662.3157100703975,0.2830969135960593,True,True,True,correct
sub-014,55,correct,1,523.0012064780174,1.1648813042452175,True,True,True,correct
sub-014,56,correct,1,629.3584708222521,-3.044314149446481,True,True,True,correct
sub-014,57,correct,1,463.31517741347386,-0.085363197543593,True,True,True,correct
sub-014,58,correct,1,479.31700710320393,0.8632384656751559,True,True,True,correct
sub-014,59,correct,1,479.12332426547147,2.0568358734487453,True,True,True,correct
sub-014,60,correct,1,503.2201471653264,1.267757182481271,True,True,True,correct
sub-014,61,error,0,334.26322288341646,-2.268655083024492,False,True,True,error
sub-014,62,error,0,469.4448911700964,-1.470705463909119,False,True,True,error
sub-014,63,correct,1,326.1312245054552,-0.6746412795968943,True,True,True,correct
sub-014,64,correct,1,588.2455133496284,3.873866984809722,True,True,True,correct
sub-014,65,correct,1,326.315400141228,-0.97180153297246,True,True,True,correct
sub-014,66,correct,1,432.19903030617417,-3.167396906147189,True,True,True,correct
sub-014,67,error,0,336.9389675014349,-3.02168972035548,False,True,True,error
sub-014,68,correct,1,486.84372553205895,2.7070612221127948,True,True,True,correct
sub-014,69,correct,1,507.0401135540737,0.7067824997035104,True,True,True,correct
sub-014,70,correct,1,349.05527034134377,1.7440281896167953,True,True,True,correct
sub-014,71,correct,1,742.6441827423498,0.3519550833406447,True,True,True,correct
sub-014,72,error,0,317.1159933936766,0.2081070493889754,False,True,True,error
sub-014,73,correct,1,480.59688115474313,-1.0691191316553146,True,True,True,correct
sub-014,74,correct,1,353.44775562512115,0.9059813855667233,True,True,True,correct
sub-014,75,correct,1,513.7290978343078,-3.5960602055632847,True,True,True,correct
sub-014,76,correct,1,555.4408786670979,0.2865496043714454,True,True,True,correct
sub-014,77,correct,1,582.2424840246963,2.1764110428340606,True,True,True,correct
sub-014,78,error,0,590.8377876748826,-2.333039822693865,False,True,True,error
sub-014,79,correct,1,468.8572503792233,1.3933070630227635,True,True,True,correct
sub-014,80,error,0,486.92513701195287,1.8677770144495984,False,True,True,error
sub-014,81,correct,1,445.63609483901007,-0.2911767934952483,True,True,True,correct
sub-014,82,error,0,500.9501608148605,-3.3204236640097653,False,True,True,error
sub-014,83,correct,1,479.123147200098,2.587500050330457,True,True,True,correct
sub-014,84,correct,1,640.7902850759679,-2.089093686295749,True,True,True,correct
sub-014,85,correct,1,623.4218672311333,0.3003342644825063,True,True,True,correct
sub-014,86,correct,1,421.26134612606575,1.136902304492358,True,True,True,correct
sub-014,87,correct,1,498.1196749279688,-0.9193329179671412,True,True,True,correct
sub-014,88,correct,1,607.3375245488307,2.408370353781112,True,True,True,correct
sub-014,89,correct,1,519.1946483501976,-0.9754258717712248,True,True,True,correct
sub-014,90,correct,1,497.8760769736264,1.1839448215368478,True,True,True,correct
sub-014,91,error,0,435.8966913854449,1.1467893810670198,False,True,True,error
sub-014,92,correct,1,319.0225289661081,-2.2333106337433275,True,True,True,correct
sub-014,93,correct,1,315.2574575094628,-0.1294230710598886,True,True,True,correct
sub-014,94,correct,1,569.2826017918746,3.2473663349983184,True,True,True,correct
sub-014,95,correct,1,318.8496659814979,-0.4032340848413238,True,True,True,correct
sub-014,96,correct,1,417.09387111144827,-0.8406185543292275,True,True,True,correct
sub-014,97,correct,1,338.29797589473355,1.3533232347292767,True,True,True,correct
sub-014,98,correct,1,431.7317074535048,-2.858724032468994,True,True,True,correct
sub-014,99,error,0,595.2137167524638,0.3145728607817319,False,True,True,error
sub-014,100,correct,1,331.6361108904362,-1.148001001769151,True,True,True,correct
sub-014,101,correct,1,356.5042071152686,0.6335978925542911,True,True,True,correct
sub-014,102,correct,1,537.3398989597845,1.3531465895171535,True,True,True,correct
sub-014,103,correct,1,456.4233153151895,0.214355988192276,True,True,True,correct
sub-014,104,correct,1,440.1079891615492,-0.0279616415663233,True,True,True,correct
sub-014,105,error,0,357.3231051945585,-0.6533562102443567,False,True,True,error
sub-014,106,correct,1,475.5038414681433,-1.5318178795616868,True,True,True,correct
sub-014,107,error,0,377.4855055613744,-0.567297385866827,False,True,True,error
sub-014,108,correct,1,581.9769941327389,-1.337249661288901,True,True,True,correct
sub-014,109,correct,1,557.2764739782217,0.477448215232175,True,True,True,correct
sub-014,110,correct,1,498.53089493901103,0.3477910277471243,True,True,True,correct
sub-014,111,correct,1,460.8463574972107,-3.270498174359105,True,True,True,correct
sub-014,112,error,0,475.508775666144,-1.190414718772968,False,True,True,error
sub-014,113,correct,1,526.3195783962653,-1.2423728117250206,True,True,True,correct
sub-014,114,error,0,329.6730804356349,-1.4439248264029456,False,True,True,error
sub-014,115,correct,1,418.89636130555147,-0.1680116485065956,True,True,True,correct
sub-014,116,error,0,453.8704767492341,-5.03887349408246,False,True,True,error
sub-014,117,correct,1,442.1119899058725,-1.2637493015609336,True,True,True,correct
sub-014,118,correct,1,520.5460453539503,-4.370342449789874,True,True,True,correct
sub-014,119,correct,1,457.3816694846452,-1.4574973103944782,True,True,True,correct
sub-014,120,correct,1,532.8325913460075,-0.2650490384988274,True,True,True,correct
sub-014,121,correct,1,439.4772315508408,-1.180983758031471,True,True,True,correct
sub-014,122,error,0,384.5801726098925,-3.2747707229850977,False,True,True,error
sub-014,123,correct,1,608.6464684201474,3.6117562795604616,True,True,True,correct
sub-014,124,correct,1,512.412825261979,3.147585521723625,True,True,True,correct
sub-014,125,correct,1,512.9395175633149,-0.4176543800756994,True,True,True,correct
sub-014,126,correct,1,498.1610104651495,0.3015394985164989,True,True,True,correct
sub-014,127,correct,1,365.76845450713023,-0.822748836209698,True,True,True,correct
sub-014,128,error,0,480.1350492486384,-3.1570171842647525,False,True,True,error
sub-014,129,correct,1,384.20482235545535,-1.30469229508035,True,True,True,correct
sub-014,130,correct,1,524.0695143116703,0.6841795714463659,True,True,True,correct
sub-014,131,correct,1,369.2940867685769,0.4541146209667658,True,True,True,correct
sub-014,132,correct,1,466.53895809169126,1.2030360210770894,True,True,True,correct
sub-014,133,error,0,403.0182343005769,0.2631578456479106,False,True,True,error
sub-014,134,error,0,462.1887759169296,-4.241351105800507,False,True,True,error
sub-014,135,error,0,432.9002351053622,-0.7527875621983061,False,True,True,error
sub-014,136,correct,1,621.1973859476597,1.8667244936767864,True,True,True,correct
sub-014,137,correct,1,430.7999831801317,-0.0703008333048613,True,True,True,correct
sub-014,138,correct,1,496.23416327560176,-2.7350713849244825,True,True,True,correct
sub-014,139,correct,1,500.0312571799259,-0.941721030284684,True,True,True,correct
sub-014,140,error,0,406.7416020228719,-2.061399382127584,False,True,True,error
sub-014,141,correct,1,422.9492156659649,-0.2655385662718119,True,True,True,correct
sub-014,142,error,0,357.8597147082754,-2.0005091212734145,False,True,True,error
sub-014,143,correct,1,436.1085084508306,-1.9643585778125123,True,True,True,correct
sub-014,144,correct,1,440.0233706387162,-0.9797813632895258,True,True,True,correct
sub-014,145,correct,1,463.1202999530316,-0.7692218925912231,True,True,True,correct
sub-014,146,correct,1,582.7526710797007,0.9447316421290796,True,True,True,correct
sub-014,147,correct,1,398.0294920343648,2.3227518565941483,True,True,True,correct
sub-014,148,correct,1,419.0259918295087,-2.2535332204512555,True,True,True,correct
sub-014,149,correct,1,400.8876220147193,-2.0805399554128794,True,True,True,correct
sub-014,150,correct,1,332.2843628980657,0.0943643013850178,True,True,True,correct
sub-014,151,correct,1,518.0510248117141,-1.2990367954655693,True,True,True,correct
sub-014,152,correct,1,439.4410417304872,-1.6497241036386932,True,True,True,correct
sub-014,153,correct,1,438.03691923222937,0.1127596907219515,True,True,True,correct
sub-014,154,correct,1,606.4400421029927,-1.869012104544837,True,True,True,correct
sub-014,155,correct,1,311.0960526229271,-0.7477593247209016,True,True,True,correct
sub-014,156,correct,1,515.5193973765184,-0.5267353025912878,True,True,True,correct
sub-014,157,error,0,379.853700423114,-0.1179357156291343,False,True,True,error
sub-014,158,correct,1,449.6125067389272,3.019942423146427,True,True,True,correct
sub-014,159,correct,1,608.6051483463609,-2.078016485043914,True,True,True,correct
sub-014,160,error,0,413.09800882386907,-2.8252150702986016,False,True,True,error
sub-015,1,correct,1,486.7059025327718,-1.732629319567303,True,True,True,correct
sub-015,2,correct,1,418.4013482153461,-0.0090363858216127,True,True,True,correct
sub-015,3,correct,1,467.4398156543618,-1.7972009348021407,True,True,True,correct
sub-015,4,correct,1,489.39545261691865,-1.3711932383769891,True,True,True,correct
sub-015,5,error,0,400.8725636449123,-8.293957101362707,False,True,True,error
sub-015,6,correct,1,556.1247279794705,-0.8095507935655695,True,True,True,correct
sub-015,7,error,0,461.2476976404967,0.1720207589037925,False,True,True,error
sub-015,8,correct,1,537.1958026381795,0.3407641153749148,True,True,True,correct
sub-015,9,correct,1,412.3305845340341,-3.060300699418881,True,True,True,correct
sub-015,10,correct,1,404.2295226672791,-0.5522614785317198,True,True,True,correct
sub-015,11,correct,1,420.4435309701124,1.5795022674266814,True,True,True,correct
sub-015,12,correct,1,442.2765523601513,0.3278222149747772,True,True,True,correct
sub-015,13,correct,1,424.0083312370009,-1.62429520248832,True,True,True,correct
sub-015,14,error,0,398.3887199486279,-6.99647595715285,False,True,True,error
sub-015,15,correct,1,428.9686366746352,-3.046271470018511,True,True,True,correct
sub-015,16,correct,1,484.77566143009113,-0.5370026164169317,True,True,True,correct
sub-015,17,correct,1,344.5275411389585,-0.4811690037057407,True,True,True,correct
sub-015,18,correct,1,488.2812185211268,0.9047025591807452,True,True,True,correct
sub-015,19,correct,1,561.0290422701653,0.4424800035153612,True,True,True,correct
sub-015,20,correct,1,446.98532063482713,-1.2622304285952226,True,True,True,correct
sub-015,21,correct,1,542.9270132768056,1.441852014375201,True,True,True,correct
sub-015,22,correct,1,432.42763827970833,-0.7919115115836796,True,True,True,correct
sub-015,23,correct,1,501.62091069164256,-2.0861696398922533,True,True,True,correct
sub-015,24,correct,1,286.23059066846633,-2.15921675356889,True,True,True,correct
sub-015,25,correct,1,522.1407094524026,-1.3148204064868887,True,True,True,correct
sub-015,26,correct,1,423.3630045375043,-0.3329343159007014,True,True,True,correct
sub-015,27,error,0,347.5229528801875,-1.960422491671313,False,True,True,error
sub-015,28,error,0,320.2760799900917,-1.0720211448038364,False,True,True,error
sub-015,29,correct,1,493.1809551623122,2.743437483258508,True,True,True,correct
sub-015,30,correct,1,458.4549009173863,-1.718391437305574,True,True,True,correct
sub-015,31,correct,1,505.839014223453,0.7618500139250469,True,True,True,correct
sub-015,32,correct,1,385.23121465674586,-5.293864107485433,True,True,True,correct
sub-015,33,correct,1,413.3402074975714,1.0143322789092282,True,True,True,correct
sub-015,34,error,0,453.38310323995216,-2.120845097939569,False,True,True,error
sub-015,35,correct,1,423.8745562391921,-0.6116155963232114,True,True,True,correct
sub-015,36,correct,1,519.3135037529653,1.8526309927520648,True,True,True,correct
sub-015,37,correct,1,447.49715269163136,-0.2188303824320175,True,True,True,correct
